order_date,ship_date,ship_mode,segment,country,city,state,region,category,sub_category,sales,quantity,discount,profit
2015-11-21,2015-11-26,Second Class,Corporate,United States,Port Arthur,Texas,Central,Furniture,Bookcases,246.1328,2,0.32,-76.0116
2015-11-21,2015-11-25,Standard Class,Consumer,United States,Las Vegas,Nevada,West,Furniture,Bookcases,141.96,2,0.0,41.1684
2015-11-21,2015-11-24,First Class,Consumer,United States,Monroe,North Carolina,South,Furniture,Furnishings,18.176,1,0.2,4.7712
2015-11-21,2015-11-23,Second Class,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,396.802,7,0.3,-11.3372
2015-11-21,2015-11-25,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,1252.704,8,0.4,-480.2032
2015-11-22,2015-11-27,Standard Class,Home Office,United States,San Antonio,Texas,Central,Furniture,Tables,206.962,2,0.3,-32.5226
2015-11-24,2015-11-30,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,79.76,4,0.0,22.3328
2015-11-26,2015-11-30,Standard Class,Corporate,United States,Jackson,Tennessee,South,Furniture,Furnishings,692.472,11,0.2,190.4298
2015-11-27,2015-11-29,Second Class,Home Office,United States,Everett,Massachusetts,East,Furniture,Tables,446.068,4,0.3,0.0
2015-11-27,2015-11-29,Second Class,Home Office,United States,Everett,Massachusetts,East,Furniture,Bookcases,170.98,1,0.0,32.4862
2015-11-27,2015-12-03,Standard Class,Consumer,United States,Lake Elsinore,California,West,Furniture,Chairs,283.92,5,0.2,17.745
2015-11-27,2015-12-02,Standard Class,Consumer,United States,Pembroke Pines,Florida,South,Furniture,Tables,375.4575,3,0.45,-157.0095
2015-11-27,2015-11-29,Second Class,Home Office,United States,Everett,Massachusetts,East,Furniture,Furnishings,38.97,3,0.0,4.6764
2015-11-28,2015-12-03,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,68.16,3,0.0,27.9456
2015-11-28,2015-12-02,Standard Class,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,71.12,5,0.2,9.779
2015-11-28,2015-12-04,Standard Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924
2015-11-28,2015-12-04,Standard Class,Consumer,United States,Freeport,New York,East,Furniture,Furnishings,322.59,3,0.0,64.518
2015-11-28,2015-12-03,Standard Class,Consumer,United States,Champaign,Illinois,Central,Furniture,Furnishings,151.96,5,0.6,-182.352
2015-11-29,2015-12-03,Standard Class,Corporate,United States,Dearborn,Michigan,Central,Furniture,Chairs,301.96,2,0.0,87.5684
2015-11-29,2015-12-04,Standard Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Chairs,1106.91,9,0.0,121.7601
2015-11-30,2015-12-02,Second Class,Consumer,United States,Las Vegas,Nevada,West,Furniture,Furnishings,80.96,4,0.0,29.1456
2015-11-30,2015-12-03,First Class,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,17.088,2,0.2,1.068
2015-11-30,2015-12-03,First Class,Consumer,United States,Durham,North Carolina,South,Furniture,Furnishings,335.744,2,0.2,25.1808
2015-11-30,2015-12-04,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Bookcases,681.408,12,0.2,42.588
2015-12-01,2015-12-05,Second Class,Home Office,United States,Seattle,Washington,West,Furniture,Chairs,2003.92,5,0.2,125.245
2015-12-01,2015-12-05,Second Class,Home Office,United States,Seattle,Washington,West,Furniture,Tables,1913.4,9,0.0,401.814
2015-12-01,2015-12-02,Same Day,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,6.688,4,0.6,-4.0128
2015-12-01,2015-12-06,Standard Class,Home Office,United States,San Diego,California,West,Furniture,Chairs,2676.672,9,0.2,267.6672
2015-12-03,2015-12-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,77.952,3,0.2,12.6672
2015-12-03,2015-12-07,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,2.96,1,0.2,0.777
2015-12-03,2015-12-07,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,359.499,3,0.15,-29.6058
2015-12-04,2015-12-09,Second Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,36.4,5,0.0,13.832
2015-12-04,2015-12-09,Standard Class,Consumer,United States,Lakewood,California,West,Furniture,Furnishings,25.08,6,0.0,9.0288
2015-12-04,2015-12-09,Second Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,384.174,7,0.1,29.8802
2015-12-04,2015-12-10,Standard Class,Consumer,United States,Hempstead,New York,East,Furniture,Chairs,361.764,2,0.1,68.3332
2015-12-04,2015-12-10,Standard Class,Consumer,United States,Hempstead,New York,East,Furniture,Chairs,364.41,5,0.1,8.098
2015-12-04,2015-12-10,Standard Class,Consumer,United States,Hempstead,New York,East,Furniture,Furnishings,28.44,3,0.0,11.376
2015-12-05,2015-12-08,First Class,Corporate,United States,Nashville,Tennessee,South,Furniture,Chairs,97.424,2,0.2,10.9602
2015-12-05,2015-12-09,Standard Class,Corporate,United States,San Diego,California,West,Furniture,Furnishings,44.46,2,0.0,14.6718
2015-12-05,2015-12-09,Second Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,164.646,3,0.1,12.8058
2015-12-06,2015-12-06,Same Day,Consumer,United States,Marion,Ohio,East,Furniture,Chairs,70.686,1,0.3,-24.2352
2015-12-06,2015-12-10,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,113.92,4,0.0,42.1504
2015-12-06,2015-12-11,Standard Class,Consumer,United States,Tucson,Arizona,West,Furniture,Furnishings,206.112,6,0.2,48.9516
2015-12-07,2015-12-12,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,79.92,4,0.0,28.7712
2015-12-07,2015-12-11,Standard Class,Consumer,United States,Henderson,Kentucky,South,Furniture,Chairs,283.92,4,0.0,70.98
2015-12-10,2015-12-16,Standard Class,Corporate,United States,Jackson,Michigan,Central,Furniture,Chairs,191.96,2,0.0,32.6332
2015-12-10,2015-12-16,Standard Class,Corporate,United States,Jackson,Michigan,Central,Furniture,Tables,801.96,2,0.0,200.49
2015-12-10,2015-12-16,Standard Class,Corporate,United States,Baltimore,Maryland,East,Furniture,Chairs,542.94,3,0.0,141.1644
2015-12-11,2015-12-16,Standard Class,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Tables,364.95,5,0.5,-248.166
2015-12-11,2015-12-16,Standard Class,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Bookcases,69.576,4,0.7,-143.7904
2015-12-11,2015-12-16,Standard Class,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Furnishings,52.416,9,0.2,15.0696
2015-12-11,2015-12-16,Standard Class,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Furnishings,54.92,5,0.2,10.984
2015-12-12,2015-12-16,Standard Class,Consumer,United States,Lancaster,California,West,Furniture,Chairs,348.928,2,0.2,34.8928
2015-12-12,2015-12-16,Standard Class,Consumer,United States,San Jose,California,West,Furniture,Furnishings,166.5,3,0.0,21.645
2015-12-14,2015-12-16,Second Class,Corporate,United States,Los Angeles,California,West,Furniture,Tables,273.568,2,0.2,10.2588
2015-12-14,2015-12-18,Standard Class,Consumer,United States,Costa Mesa,California,West,Furniture,Furnishings,29.22,3,0.0,12.8568
2015-12-14,2015-12-18,Standard Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,15.24,3,0.0,5.1816
2015-12-14,2015-12-18,Standard Class,Corporate,United States,Jackson,Mississippi,South,Furniture,Furnishings,6.16,2,0.0,1.9712
2015-12-15,2015-12-18,First Class,Consumer,United States,Newark,Ohio,East,Furniture,Furnishings,262.864,7,0.2,69.0018
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,Central,Furniture,Furnishings,212.13,3,0.0,14.8491
2015-12-17,2015-12-22,Standard Class,Consumer,United States,Bloomington,Illinois,Central,Furniture,Furnishings,41.552,2,0.6,-19.7372
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,302.94,3,0.0,48.4704
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,546.66,9,0.0,136.665
2015-12-17,2015-12-17,Same Day,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,142.36,2,0.0,38.4372
2015-12-18,2015-12-25,Standard Class,Corporate,United States,Memphis,Tennessee,South,Furniture,Furnishings,20.32,5,0.2,3.556
2015-12-19,2015-12-24,Second Class,Home Office,United States,Dover,New Hampshire,East,Furniture,Tables,1053.164,4,0.3,-105.3164
2015-12-20,2015-12-24,Standard Class,Consumer,United States,Bullhead City,Arizona,West,Furniture,Furnishings,14.368,2,0.2,3.9512
2015-12-20,2015-12-25,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Bookcases,359.058,3,0.3,-71.8116
2015-12-21,2015-12-26,Second Class,Home Office,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,51.756,3,0.6,-33.6414
2015-12-21,2015-12-24,Second Class,Consumer,United States,Seattle,Washington,West,Furniture,Tables,1618.37,13,0.0,356.0414
2015-12-22,2015-12-23,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,422.625,7,0.3,0.0
2015-12-24,2015-12-30,Standard Class,Corporate,United States,Springfield,Missouri,Central,Furniture,Furnishings,9.68,2,0.0,3.7752
2015-12-24,2015-12-29,Standard Class,Consumer,United States,Phoenix,Arizona,West,Furniture,Furnishings,7.712,2,0.2,1.7352
2015-12-24,2015-12-27,First Class,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,72.704,4,0.2,19.0848
2015-12-24,2015-12-28,Standard Class,Consumer,United States,Colorado Springs,Colorado,West,Furniture,Bookcases,590.058,7,0.7,-786.744
2015-12-24,2015-12-28,Standard Class,Corporate,United States,Gilbert,Arizona,West,Furniture,Chairs,883.84,4,0.2,99.432
2015-12-25,2015-12-29,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,547.136,4,0.2,-68.392
2015-12-25,2015-12-30,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Bookcases,449.568,2,0.2,56.196
2015-12-25,2016-01-01,Standard Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Bookcases,160.98,1,0.0,20.9274
2015-12-25,2015-12-27,Second Class,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,275.88,6,0.0,46.8996
2015-12-26,2015-12-31,Standard Class,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,275.058,3,0.3,-90.3762
2015-12-26,2015-12-30,Standard Class,Consumer,United States,Medina,Ohio,East,Furniture,Tables,51.588,1,0.4,-15.4764
2015-12-27,2015-12-31,Standard Class,Corporate,United States,Murfreesboro,Tennessee,South,Furniture,Bookcases,131.104,2,0.2,8.194
2015-12-27,2015-12-31,Standard Class,Corporate,United States,Murfreesboro,Tennessee,South,Furniture,Furnishings,53.352,3,0.2,16.0056
2015-12-27,2015-12-31,Standard Class,Corporate,United States,Marion,Ohio,East,Furniture,Tables,1548.99,9,0.4,-464.697
2015-12-27,2015-12-31,Standard Class,Home Office,United States,Houston,Texas,Central,Furniture,Bookcases,532.3992,3,0.32,-46.9764
2015-12-27,2015-12-31,Standard Class,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,212.058,3,0.3,-15.147
2015-12-31,2016-01-05,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Furniture,Furnishings,14.76,5,0.6,-11.439
2016-01-02,2016-01-07,Standard Class,Corporate,United States,Gaithersburg,Maryland,East,Furniture,Bookcases,173.94,3,0.0,38.2668
2016-01-03,2016-01-08,Standard Class,Corporate,United States,Broken Arrow,Oklahoma,Central,Furniture,Tables,1592.85,7,0.0,350.427
2016-01-07,2016-01-11,Standard Class,Consumer,United States,Amarillo,Texas,Central,Furniture,Furnishings,23.076,3,0.6,-10.9611
2016-01-08,2016-01-12,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,Furniture,Bookcases,1565.88,6,0.0,407.1288
2016-01-09,2016-01-13,Second Class,Corporate,United States,Toledo,Ohio,East,Furniture,Furnishings,15.168,2,0.2,3.792
2016-01-10,2016-01-17,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,79.92,4,0.0,34.3656
2016-01-10,2016-01-13,Second Class,Consumer,United States,Longview,Washington,West,Furniture,Furnishings,24.85,5,0.0,7.7035
2016-01-11,2016-01-15,Standard Class,Home Office,United States,Columbus,Ohio,East,Furniture,Furnishings,54.992,14,0.2,8.9362
2016-01-14,2016-01-20,Standard Class,Consumer,United States,Concord,North Carolina,South,Furniture,Furnishings,315.776,8,0.2,31.5776
2016-01-15,2016-01-15,Same Day,Consumer,United States,Fairfield,Connecticut,East,Furniture,Tables,181.797,1,0.3,-15.5826
2016-01-17,2016-01-21,Standard Class,Home Office,United States,Concord,New Hampshire,East,Furniture,Furnishings,322.59,3,0.0,64.518
2016-01-21,2016-01-23,Second Class,Consumer,United States,San Diego,California,West,Furniture,Chairs,1013.488,7,0.2,76.0116
2016-01-21,2016-01-23,Second Class,Consumer,United States,San Diego,California,West,Furniture,Chairs,153.568,2,0.2,-5.7588
2016-01-22,2016-01-28,Standard Class,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Bookcases,451.136,4,0.2,-67.6704
2016-01-22,2016-01-28,Standard Class,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,14.272,8,0.2,4.2816
2016-01-22,2016-01-28,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,109.9,5,0.0,37.366
2016-01-23,2016-01-29,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,59.99,7,0.0,21.5964
2016-01-25,2016-01-28,Second Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,45.98,1,0.0,7.8166
2016-01-25,2016-01-28,Second Class,Corporate,United States,New York City,New York,East,Furniture,Tables,313.722,3,0.4,-99.3453
2016-01-30,2016-02-01,Second Class,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,48.58,1,0.0,7.7728
2016-01-30,2016-02-03,Standard Class,Consumer,United States,Rockford,Illinois,Central,Furniture,Tables,626.1,3,0.5,-538.446
2016-01-30,2016-02-01,Second Class,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,435.168,4,0.2,-59.8356
2016-02-02,2016-02-04,Second Class,Consumer,United States,Arlington,Virginia,South,Furniture,Furnishings,18.69,7,0.0,7.1022
2016-02-02,2016-02-08,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,73.784,2,0.6,-77.4732
2016-02-03,2016-02-10,Standard Class,Consumer,United States,Richmond,Kentucky,South,Furniture,Chairs,866.4,4,0.0,225.264
2016-02-04,2016-02-08,Standard Class,Consumer,United States,Sierra Vista,Arizona,West,Furniture,Furnishings,14.368,2,0.2,3.9512
2016-02-05,2016-02-10,Standard Class,Consumer,United States,San Diego,California,West,Furniture,Tables,557.728,4,0.2,6.9716
2016-02-05,2016-02-05,Same Day,Home Office,United States,Smyrna,Georgia,South,Furniture,Bookcases,239.98,2,0.0,52.7956
2016-02-05,2016-02-05,Same Day,Home Office,United States,Smyrna,Georgia,South,Furniture,Furnishings,18.84,3,0.0,7.1592
2016-02-06,2016-02-11,Standard Class,Corporate,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,132.224,4,0.2,-18.1808
2016-02-08,2016-02-15,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,241.5,4,0.3,0.0
2016-02-14,2016-02-15,First Class,Consumer,United States,Clinton,Maryland,East,Furniture,Tables,550.431,3,0.3,-47.1798
2016-02-14,2016-02-15,First Class,Consumer,United States,Clinton,Maryland,East,Furniture,Furnishings,10.56,6,0.0,4.6464
2016-02-16,2016-02-20,Standard Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Chairs,62.958,3,0.3,-2.6982
2016-02-16,2016-02-20,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,326.646,3,0.1,39.9234
2016-02-16,2016-02-23,Standard Class,Consumer,United States,Henderson,Kentucky,South,Furniture,Furnishings,318.08,4,0.0,34.9888
2016-02-16,2016-02-20,Standard Class,Consumer,United States,Belleville,New Jersey,East,Furniture,Chairs,227.96,2,0.0,36.4736
2016-02-19,2016-02-24,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,44.46,2,0.0,14.6718
2016-02-21,2016-02-22,First Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,135.8,7,0.0,66.542
2016-02-21,2016-02-26,Standard Class,Corporate,United States,Oceanside,New York,East,Furniture,Furnishings,68.95,5,0.0,28.959
2016-02-27,2016-03-02,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,16.192,2,0.6,-6.8816
2016-03-01,2016-03-05,Standard Class,Consumer,United States,Yonkers,New York,East,Furniture,Tables,836.592,8,0.4,-264.9208
2016-03-03,2016-03-06,First Class,Corporate,United States,Odessa,Texas,Central,Furniture,Chairs,563.43,5,0.3,-56.343
2016-03-03,2016-03-08,Standard Class,Consumer,United States,San Antonio,Texas,Central,Furniture,Tables,637.896,3,0.3,-127.5792
2016-03-03,2016-03-03,Same Day,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,35.28,3,0.0,11.9952
2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,159.04,5,0.6,-194.824
2016-03-06,2016-03-12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,145.98,2,0.5,-99.2664
2016-03-08,2016-03-13,Standard Class,Consumer,United States,Miami,Florida,South,Furniture,Furnishings,102.36,3,0.2,-3.8385
2016-03-08,2016-03-12,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,113.6,8,0.0,44.304
2016-03-09,2016-03-12,First Class,Consumer,United States,Andover,Massachusetts,East,Furniture,Chairs,354.9,5,0.0,88.725
2016-03-10,2016-03-16,Standard Class,Consumer,United States,Long Beach,New York,East,Furniture,Bookcases,176.784,1,0.2,-22.098
2016-03-11,2016-03-15,Standard Class,Home Office,United States,Columbus,Georgia,South,Furniture,Furnishings,76.92,4,0.0,31.5372
2016-03-11,2016-03-11,Same Day,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,30.336,4,0.2,9.48
2016-03-11,2016-03-15,Standard Class,Consumer,United States,Vineland,New Jersey,East,Furniture,Tables,244.006,2,0.3,-31.3722
2016-03-12,2016-03-15,Second Class,Corporate,United States,San Francisco,California,West,Furniture,Chairs,770.352,3,0.2,77.0352
